datetime,temperature,dewpoint,rain,snowfall,surface_pressure,cloudcover_total,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,winddirection_10m,shortwave_radiation,direct_solar_radiation,diffuse_radiation,latitude,longitude,data_block_id
2022-03-07 23:00:00,-2.4,-5.4,0.0,0.0,1018.7,100,96,99,95,3.305555555555556,335,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 00:00:00,-2.6,-5.9,0.0,0.0,1018.5,100,96,99,0,2.9166666666666665,322,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 01:00:00,-2.9,-6.2,0.0,0.0,1018.5,100,91,99,0,3.1944444444444446,309,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 02:00:00,-3.1,-6.4,0.0,0.07,1018.4,100,77,100,0,3.5277777777777777,299,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 03:00:00,-3.3,-6.5,0.0,0.07,1018.3,100,67,100,32,3.9444444444444446,294,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 04:00:00,-3.6,-6.6,0.0,0.07,1018.3,100,69,100,97,4.0,283,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 05:00:00,-3.8,-6.6,0.0,0.07,1018.1,100,85,100,97,4.305555555555555,275,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 06:00:00,-3.9,-6.6,0.0,0.14,1017.8,100,90,100,99,4.611111111111111,272,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 07:00:00,-3.9,-6.5,0.0,0.21,1017.8,100,97,99,97,4.805555555555555,274,0.0,0.0,0.0,59.4,24.7,189.0
2022-03-08 08:00:00,-4.0,-6.4,0.0,0.28,1017.4,100,97,100,36,5.222222222222222,274,5.0,0.0,5.0,59.4,24.7,189.0
2022-03-08 09:00:00,-3.9,-6.1,0.0,0.28,1017.1,100,96,100,0,5.5,273,29.0,5.0,24.0,59.4,24.7,189.0
2022-03-08 10:00:00,-3.7,-6.0,0.0,0.35,1017.3,100,90,100,2,5.611111111111111,273,41.0,0.0,41.0,59.4,24.7,189.0
2022-03-08 11:00:00,-3.4,-5.7,0.0,0.35,1016.8,100,95,100,21,5.805555555555555,271,51.0,0.0,51.0,59.4,24.7,190.0
2022-03-08 12:00:00,-3.0,-5.2,0.0,0.28,1016.6,100,99,100,17,6.111111111111111,260,70.0,0.0,70.0,59.4,24.7,190.0
2022-03-08 13:00:00,-2.6,-4.6,0.0,0.28,1016.2,100,99,100,39,5.638888888888889,258,65.0,0.0,65.0,59.4,24.7,190.0
2022-03-08 14:00:00,-2.3,-4.1,0.0,0.21,1016.0,100,100,61,51,5.388888888888889,255,58.0,0.0,58.0,59.4,24.7,190.0
2022-03-08 15:00:00,-1.8,-3.5,0.0,0.14,1015.8,100,99,39,36,5.0,254,75.0,2.0,73.0,59.4,24.7,190.0
2022-03-08 16:00:00,-1.4,-3.0,0.0,0.07,1015.7,100,97,55,17,4.083333333333333,259,87.0,11.0,76.0,59.4,24.7,190.0
2022-03-08 17:00:00,-1.3,-2.7,0.0,0.0,1015.8,100,100,65,0,3.5,268,50.0,9.0,41.0,59.4,24.7,190.0
2022-03-08 18:00:00,-1.5,-2.5,0.0,0.07,1016.2,100,98,97,13,3.1666666666666665,281,12.0,2.0,10.0,59.4,24.7,190.0
2022-03-08 19:00:00,-1.5,-2.5,0.0,0.07,1016.6,100,100,98,19,3.138888888888889,292,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-08 20:00:00,-1.5,-2.4,0.0,0.07,1017.0,100,91,96,10,3.2777777777777777,301,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-08 21:00:00,-2.4,-3.7,0.0,0.07,1017.1,43,48,0,1,3.305555555555556,305,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-08 22:00:00,-2.8,-4.3,0.0,0.0,1017.6,88,85,10,18,3.111111111111111,310,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-08 23:00:00,-2.9,-4.6,0.0,0.0,1018.1,100,94,32,26,3.055555555555556,308,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 00:00:00,-3.0,-4.9,0.0,0.0,1018.5,100,99,72,0,2.4166666666666665,308,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 01:00:00,-3.2,-5.2,0.0,0.0,1019.1,100,98,93,0,2.2777777777777777,319,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 02:00:00,-3.2,-5.4,0.0,0.0,1019.5,100,92,49,0,2.333333333333333,329,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 03:00:00,-3.5,-5.8,0.0,0.0,1020.2,80,84,8,0,2.5,337,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 04:00:00,-3.8,-6.3,0.0,0.0,1020.7,74,82,0,0,2.5,337,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 05:00:00,-3.9,-6.7,0.0,0.0,1021.3,83,92,0,0,2.7222222222222223,336,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 06:00:00,-4.1,-7.1,0.0,0.0,1022.0,83,92,0,0,2.7222222222222223,336,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 07:00:00,-4.3,-7.5,0.0,0.0,1023.0,83,92,0,0,2.7222222222222223,336,0.0,0.0,0.0,59.4,24.7,190.0
2022-03-09 08:00:00,-4.3,-7.8,0.0,0.0,1023.9,86,95,0,0,2.9166666666666665,338,21.0,4.0,17.0,59.4,24.7,190.0
2022-03-09 09:00:00,-3.7,-7.0,0.0,0.0,1024.8,76,84,0,0,3.1666666666666665,336,76.0,13.0,63.0,59.4,24.7,190.0
2022-03-09 10:00:00,-3.2,-7.0,0.0,0.0,1025.6,77,85,1,0,3.388888888888889,336,131.0,26.0,105.0,59.4,24.7,190.0
2022-03-09 11:00:00,-2.6,-7.0,0.0,0.0,1026.3,70,78,0,0,3.388888888888889,336,208.0,70.0,138.0,59.4,24.7,191.0
2022-03-09 12:00:00,-2.1,-7.1,0.0,0.0,1027.0,60,67,0,0,4.083333333333333,332,276.0,104.0,172.0,59.4,24.7,191.0
2022-03-09 13:00:00,-1.5,-7.5,0.0,0.0,1027.4,32,35,0,0,3.8055555555555554,325,348.0,203.0,145.0,59.4,24.7,191.0
2022-03-09 14:00:00,-1.2,-7.9,0.0,0.0,1027.9,14,15,0,0,3.2222222222222223,324,375.0,276.0,99.0,59.4,24.7,191.0
2022-03-09 15:00:00,-1.2,-8.4,0.0,0.0,1028.5,2,2,0,0,2.833333333333333,328,322.0,237.0,85.0,59.4,24.7,191.0
2022-03-09 16:00:00,-1.6,-8.8,0.0,0.0,1029.0,0,0,0,0,3.083333333333333,331,252.0,184.0,68.0,59.4,24.7,191.0
2022-03-09 17:00:00,-2.3,-8.4,0.0,0.0,1029.3,0,0,0,0,3.0277777777777777,326,144.0,95.0,49.0,59.4,24.7,191.0
2022-03-09 18:00:00,-3.7,-8.8,0.0,0.0,1030.1,0,0,0,0,2.6944444444444446,321,41.0,23.0,18.0,59.4,24.7,191.0
2022-03-09 19:00:00,-4.9,-9.4,0.0,0.0,1031.1,0,0,0,0,2.6944444444444446,315,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-09 20:00:00,-5.8,-10.3,0.0,0.0,1031.7,0,0,0,0,3.0277777777777777,304,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-09 21:00:00,-6.3,-11.4,0.0,0.0,1032.1,5,0,0,17,3.5,297,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-09 22:00:00,-6.9,-12.4,0.0,0.0,1032.3,10,0,0,33,3.861111111111111,291,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-09 23:00:00,-7.4,-13.2,0.0,0.0,1033.0,8,0,0,27,3.888888888888889,288,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 00:00:00,-7.7,-13.7,0.0,0.0,1033.4,1,0,0,3,4.111111111111111,284,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 01:00:00,-7.9,-14.1,0.0,0.0,1033.8,0,0,0,0,4.444444444444445,278,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 02:00:00,-8.1,-14.3,0.0,0.0,1034.2,0,0,0,0,4.611111111111111,270,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 03:00:00,-8.2,-14.5,0.0,0.0,1034.4,0,0,0,0,4.722222222222222,264,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 04:00:00,-8.3,-14.8,0.0,0.0,1034.8,0,0,0,0,4.777777777777778,259,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 05:00:00,-8.4,-15.1,0.0,0.0,1034.9,0,0,0,0,4.861111111111111,256,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 06:00:00,-8.5,-15.4,0.0,0.0,1035.3,2,0,0,5,4.888888888888889,255,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 07:00:00,-8.5,-15.7,0.0,0.0,1035.2,6,0,0,21,4.944444444444445,252,0.0,0.0,0.0,59.4,24.7,191.0
2022-03-10 08:00:00,-8.1,-15.5,0.0,0.0,1035.3,7,0,0,23,4.972222222222222,251,40.0,21.0,19.0,59.4,24.7,191.0
2022-03-10 09:00:00,-6.7,-13.9,0.0,0.0,1035.4,12,0,0,40,5.138888888888889,249,149.0,97.0,52.0,59.4,24.7,191.0
2022-03-10 10:00:00,-5.2,-12.6,0.0,0.0,1035.6,19,0,0,62,5.25,246,254.0,175.0,79.0,59.4,24.7,191.0
2022-03-10 11:00:00,-3.7,-11.1,0.0,0.0,1035.6,21,0,0,69,5.222222222222222,244,359.0,274.0,85.0,59.4,24.7,192.0
2022-03-10 12:00:00,-2.5,-10.0,0.0,0.0,1035.2,25,0,0,83,4.75,240,416.0,320.0,96.0,59.4,24.7,192.0
2022-03-10 13:00:00,-1.4,-9.1,0.0,0.0,1035.3,18,1,0,58,5.083333333333333,238,437.0,340.0,97.0,59.4,24.7,192.0
2022-03-10 14:00:00,-0.8,-8.3,0.0,0.0,1035.1,15,2,0,45,5.333333333333333,232,418.0,325.0,93.0,59.4,24.7,192.0
2022-03-10 15:00:00,-0.5,-7.9,0.0,0.0,1034.7,26,4,0,73,5.527777777777778,229,357.0,270.0,87.0,59.4,24.7,192.0
2022-03-10 16:00:00,-0.6,-7.7,0.0,0.0,1034.4,31,3,0,93,5.611111111111111,230,262.0,184.0,78.0,59.4,24.7,192.0
2022-03-10 17:00:00,-1.2,-7.3,0.0,0.0,1033.9,30,2,0,93,5.361111111111111,233,151.0,94.0,57.0,59.4,24.7,192.0
2022-03-10 18:00:00,-2.4,-7.6,0.0,0.0,1033.3,25,0,0,83,5.416666666666667,236,45.0,22.0,23.0,59.4,24.7,192.0
2022-03-10 19:00:00,-3.2,-8.0,0.0,0.0,1033.1,25,0,0,82,5.527777777777778,235,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-10 20:00:00,-3.6,-8.3,0.0,0.0,1033.2,28,0,0,93,5.555555555555555,231,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-10 21:00:00,-4.1,-9.0,0.0,0.0,1032.7,29,0,0,95,5.75,230,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-10 22:00:00,-4.1,-9.0,0.0,0.0,1032.1,29,1,0,95,5.944444444444445,228,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-10 23:00:00,-3.8,-8.7,0.0,0.0,1032.0,26,1,0,85,6.083333333333333,222,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 00:00:00,-3.5,-8.3,0.0,0.0,1031.5,27,2,0,85,6.388888888888889,215,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 01:00:00,-3.2,-7.7,0.0,0.0,1031.1,30,1,0,97,6.333333333333333,215,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 02:00:00,-3.1,-7.1,0.0,0.0,1030.7,33,3,0,100,6.277777777777778,211,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 03:00:00,-2.8,-6.3,0.0,0.0,1030.2,34,5,0,100,6.277777777777778,209,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 04:00:00,-2.6,-5.6,0.0,0.0,1029.7,28,3,0,86,6.277777777777778,209,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 05:00:00,-2.4,-5.0,0.0,0.0,1029.2,42,13,0,100,6.277777777777778,209,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 06:00:00,-2.2,-4.5,0.0,0.0,1028.9,37,7,2,99,6.222222222222222,206,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 07:00:00,-1.9,-4.1,0.0,0.0,1028.7,37,8,0,100,6.138888888888889,204,0.0,0.0,0.0,59.4,24.7,192.0
2022-03-11 08:00:00,-1.3,-3.5,0.0,0.0,1028.4,36,7,0,100,6.277777777777778,205,37.0,10.0,27.0,59.4,24.7,192.0
2022-03-11 09:00:00,0.0,-2.3,0.0,0.0,1028.3,39,9,1,100,5.916666666666667,204,111.0,31.0,80.0,59.4,24.7,192.0
2022-03-11 10:00:00,1.0,-1.8,0.0,0.0,1028.2,46,17,1,100,6.666666666666667,199,219.0,96.0,123.0,59.4,24.7,192.0
2022-03-11 11:00:00,1.7,-1.4,0.0,0.0,1028.0,67,39,3,100,7.416666666666667,194,287.0,129.0,158.0,59.4,24.7,193.0
2022-03-11 12:00:00,2.2,-1.2,0.0,0.0,1027.3,39,4,9,100,7.527777777777778,191,328.0,158.0,170.0,59.4,24.7,193.0
2022-03-11 13:00:00,2.3,-1.0,0.0,0.0,1027.1,87,43,31,99,8.055555555555555,187,279.0,75.0,204.0,59.4,24.7,193.0
2022-03-11 14:00:00,2.3,-0.8,0.0,0.0,1026.7,100,66,60,99,8.027777777777779,184,253.0,55.0,198.0,59.4,24.7,193.0
2022-03-11 15:00:00,2.0,-0.7,0.0,0.0,1026.5,100,27,77,99,6.833333333333333,185,187.0,20.0,167.0,59.4,24.7,193.0
2022-03-11 16:00:00,1.7,-0.5,0.0,0.0,1026.3,94,20,78,98,6.416666666666667,182,153.0,24.0,129.0,59.4,24.7,193.0
2022-03-11 17:00:00,1.4,-0.5,0.0,0.0,1026.1,98,28,73,96,6.416666666666667,178,86.0,5.0,81.0,59.4,24.7,193.0
2022-03-11 18:00:00,0.8,-0.8,0.0,0.0,1025.8,84,15,74,87,5.833333333333333,175,31.0,3.0,28.0,59.4,24.7,193.0
2022-03-11 19:00:00,0.3,-0.9,0.0,0.0,1025.7,62,18,46,59,5.138888888888889,172,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-11 20:00:00,-0.0,-1.1,0.0,0.0,1025.4,34,9,11,66,4.666666666666667,171,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-11 21:00:00,-0.3,-1.6,0.0,0.0,1025.2,34,14,4,63,4.166666666666667,169,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-11 22:00:00,-0.5,-1.7,0.0,0.0,1025.3,20,2,6,49,3.583333333333333,167,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-11 23:00:00,-0.6,-1.8,0.0,0.0,1025.2,16,3,9,28,3.25,169,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 00:00:00,-0.9,-2.0,0.0,0.0,1024.9,15,3,15,12,2.861111111111111,168,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 01:00:00,-1.2,-2.3,0.0,0.0,1024.8,21,2,11,42,2.4166666666666665,173,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 02:00:00,-1.5,-2.5,0.0,0.0,1024.8,42,1,24,88,2.111111111111111,172,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 03:00:00,-1.8,-2.8,0.0,0.0,1024.7,45,1,26,95,2.111111111111111,172,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 04:00:00,-2.3,-3.2,0.0,0.0,1024.5,48,0,33,93,2.2222222222222223,172,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 05:00:00,-3.1,-3.9,0.0,0.0,1024.3,31,0,11,82,2.0277777777777777,171,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 06:00:00,-3.9,-4.6,0.0,0.0,1024.3,24,0,2,77,1.9166666666666667,174,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 07:00:00,-4.3,-4.9,0.0,0.0,1024.2,14,0,0,48,1.6944444444444444,177,0.0,0.0,0.0,59.4,24.7,193.0
2022-03-12 08:00:00,-2.1,-3.0,0.0,0.0,1024.2,0,0,0,0,1.8888888888888888,183,44.0,20.0,24.0,59.4,24.7,193.0
2022-03-12 09:00:00,-0.7,-1.8,0.0,0.0,1024.5,1,0,2,0,1.5,176,149.0,96.0,53.0,59.4,24.7,193.0
2022-03-12 10:00:00,0.1,-1.2,0.0,0.0,1024.8,1,0,2,0,1.4444444444444444,164,258.0,186.0,72.0,59.4,24.7,193.0
2022-03-12 11:00:00,2.8,0.4,0.0,0.0,1025.0,0,0,0,0,1.5,160,346.0,260.0,86.0,59.4,24.7,194.0
2022-03-12 12:00:00,3.2,0.6,0.0,0.0,1025.0,1,0,2,0,1.4444444444444444,164,405.0,315.0,90.0,59.4,24.7,194.0
2022-03-12 13:00:00,3.6,0.7,0.0,0.0,1025.0,2,0,4,0,1.4166666666666667,172,428.0,337.0,91.0,59.4,24.7,194.0
2022-03-12 14:00:00,3.9,0.7,0.0,0.0,1024.8,2,0,3,0,1.3888888888888888,180,409.0,320.0,89.0,59.4,24.7,194.0
2022-03-12 15:00:00,4.0,0.5,0.0,0.0,1024.6,1,0,1,0,1.8333333333333333,189,352.0,269.0,83.0,59.4,24.7,194.0
2022-03-12 16:00:00,3.6,0.5,0.0,0.0,1024.3,0,0,0,0,2.111111111111111,188,263.0,191.0,72.0,59.4,24.7,194.0
2022-03-12 17:00:00,2.5,0.6,0.0,0.0,1024.5,0,0,0,0,1.9166666666666667,186,154.0,101.0,53.0,59.4,24.7,194.0
2022-03-12 18:00:00,1.5,0.1,0.0,0.0,1024.3,0,0,0,0,2.0,183,49.0,25.0,24.0,59.4,24.7,194.0
2022-03-12 19:00:00,-0.0,-1.0,0.0,0.0,1024.4,0,0,0,0,2.0277777777777777,189,1.0,0.0,1.0,59.4,24.7,194.0
2022-03-12 20:00:00,-1.5,-2.1,0.0,0.0,1024.3,0,0,0,0,2.0277777777777777,200,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-12 21:00:00,-2.3,-3.5,0.0,0.0,1024.3,0,0,0,0,1.8888888888888888,212,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-12 22:00:00,-3.2,-4.1,0.0,0.0,1024.5,0,0,0,0,1.8611111111111112,216,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-12 23:00:00,-3.7,-4.6,0.0,0.0,1024.6,0,0,0,0,1.8333333333333333,221,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 00:00:00,-4.3,-5.2,0.0,0.0,1024.5,0,0,0,0,2.0,217,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 01:00:00,-4.6,-5.5,0.0,0.0,1024.6,0,0,0,0,2.138888888888889,221,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 02:00:00,-5.2,-5.9,0.0,0.0,1024.7,0,0,0,0,2.2777777777777777,221,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 03:00:00,-5.8,-6.5,0.0,0.0,1024.6,4,0,0,13,2.4166666666666665,222,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 04:00:00,-6.1,-6.7,0.0,0.0,1024.4,9,0,0,30,2.4722222222222223,220,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 05:00:00,-6.4,-7.0,0.0,0.0,1024.4,18,0,0,59,2.555555555555556,222,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 06:00:00,-6.6,-7.1,0.0,0.0,1024.4,25,1,0,80,2.583333333333333,216,0.0,0.0,0.0,59.4,24.7,194.0
2022-03-13 07:00:00,-6.5,-7.0,0.0,0.0,1024.5,31,3,0,95,2.611111111111111,212,1.0,0.0,1.0,59.4,24.7,194.0
2022-03-13 08:00:00,-4.9,-5.7,0.0,0.0,1024.7,29,0,0,98,2.9444444444444446,208,48.0,13.0,35.0,59.4,24.7,194.0
2022-03-13 09:00:00,-3.8,-4.7,0.0,0.0,1024.9,29,0,0,98,2.7222222222222223,208,136.0,46.0,90.0,59.4,24.7,194.0
2022-03-13 10:00:00,-0.5,-2.2,0.0,0.0,1025.1,29,0,0,98,2.6944444444444446,207,237.0,107.0,130.0,59.4,24.7,194.0
2022-03-13 11:00:00,2.1,-0.9,0.0,0.0,1025.2,29,0,0,96,2.6944444444444446,202,314.0,144.0,170.0,59.4,24.7,195.0
2022-03-13 12:00:00,3.1,-0.8,0.0,0.0,1025.4,29,0,0,97,3.083333333333333,193,384.0,222.0,162.0,59.4,24.7,195.0
2022-03-13 13:00:00,4.4,-1.0,0.0,0.0,1025.5,29,0,0,97,3.388888888888889,194,404.0,234.0,170.0,59.4,24.7,195.0
2022-03-13 14:00:00,4.7,-0.8,0.0,0.0,1025.3,29,0,0,96,3.75,196,381.0,214.0,167.0,59.4,24.7,195.0
2022-03-13 15:00:00,4.5,-0.2,0.0,0.0,1025.0,29,0,0,97,3.888888888888889,198,334.0,190.0,144.0,59.4,24.7,195.0
2022-03-13 16:00:00,3.9,0.4,0.0,0.0,1025.2,27,0,0,91,3.888888888888889,198,256.0,151.0,105.0,59.4,24.7,195.0
2022-03-13 17:00:00,2.8,0.4,0.0,0.0,1025.0,27,0,0,91,3.9444444444444446,196,152.0,78.0,74.0,59.4,24.7,195.0
2022-03-13 18:00:00,1.2,-0.2,0.0,0.0,1025.2,26,0,0,87,3.9166666666666665,195,53.0,23.0,30.0,59.4,24.7,195.0
2022-03-13 19:00:00,0.0,-1.0,0.0,0.0,1025.1,26,0,0,87,3.888888888888889,192,1.0,0.0,1.0,59.4,24.7,195.0
2022-03-13 20:00:00,-0.6,-1.6,0.0,0.0,1025.6,25,0,0,83,3.75,189,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-13 21:00:00,-0.7,-2.5,0.0,0.0,1025.6,18,0,0,60,3.611111111111111,186,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-13 22:00:00,-0.9,-2.7,0.0,0.0,1026.0,11,0,0,37,3.4166666666666665,183,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-13 23:00:00,-1.1,-2.9,0.0,0.0,1026.0,9,0,0,30,3.1944444444444446,182,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 00:00:00,-1.3,-3.1,0.0,0.0,1026.2,17,0,2,52,3.4166666666666665,175,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 01:00:00,-1.5,-3.3,0.0,0.0,1026.3,7,0,3,17,3.1944444444444446,176,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 02:00:00,-1.7,-3.6,0.0,0.0,1026.4,1,0,0,4,3.0277777777777777,172,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 03:00:00,-2.0,-3.9,0.0,0.0,1026.8,0,0,0,0,2.861111111111111,168,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 04:00:00,-2.6,-4.3,0.0,0.0,1027.0,0,0,0,0,2.5277777777777777,171,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 05:00:00,-3.4,-5.0,0.0,0.0,1027.1,0,0,0,0,2.4166666666666665,175,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 06:00:00,-4.1,-5.6,0.0,0.0,1027.3,0,0,0,0,2.611111111111111,178,0.0,0.0,0.0,59.4,24.7,195.0
2022-03-14 07:00:00,-4.2,-5.7,0.0,0.0,1027.6,0,0,0,0,2.6944444444444446,178,1.0,0.0,1.0,59.4,24.7,195.0
2022-03-14 08:00:00,-3.1,-4.6,0.0,0.0,1027.7,0,0,0,0,2.888888888888889,178,59.0,32.0,27.0,59.4,24.7,195.0
2022-03-14 09:00:00,-0.8,-3.2,0.0,0.0,1027.7,0,0,0,0,2.805555555555556,180,172.0,118.0,54.0,59.4,24.7,195.0
2022-03-14 10:00:00,1.9,-1.9,0.0,0.0,1028.2,0,0,0,0,2.888888888888889,180,288.0,216.0,72.0,59.4,24.7,195.0
2022-03-14 11:00:00,4.1,-1.2,0.0,0.0,1028.2,0,0,0,0,3.111111111111111,182,382.0,300.0,82.0,59.4,24.7,196.0
2022-03-14 12:00:00,5.0,-1.3,0.0,0.0,1028.3,0,0,0,0,3.388888888888889,182,443.0,355.0,88.0,59.4,24.7,196.0
2022-03-14 13:00:00,5.5,-1.4,0.0,0.0,1028.4,0,0,0,0,3.4166666666666665,187,464.0,374.0,90.0,59.4,24.7,196.0
2022-03-14 14:00:00,5.7,-1.2,0.0,0.0,1028.0,0,0,0,0,3.555555555555556,190,443.0,355.0,88.0,59.4,24.7,196.0
2022-03-14 15:00:00,5.4,-1.0,0.0,0.0,1027.9,0,0,0,0,3.4444444444444446,190,383.0,301.0,82.0,59.4,24.7,196.0
2022-03-14 16:00:00,4.7,-0.8,0.0,0.0,1027.9,0,0,0,0,3.333333333333333,189,290.0,218.0,72.0,59.4,24.7,196.0
2022-03-14 17:00:00,3.5,-0.9,0.0,0.0,1027.7,0,0,0,0,3.5,185,175.0,120.0,55.0,59.4,24.7,196.0
2022-03-14 18:00:00,1.8,-1.9,0.0,0.0,1028.0,0,0,0,0,3.5,183,61.0,34.0,27.0,59.4,24.7,196.0
2022-03-14 19:00:00,0.1,-2.9,0.0,0.0,1027.9,0,0,0,0,3.4166666666666665,183,2.0,0.0,2.0,59.4,24.7,196.0
2022-03-14 20:00:00,-0.8,-3.5,0.0,0.0,1028.0,0,0,0,0,3.111111111111111,186,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-14 21:00:00,-0.9,-5.0,0.0,0.0,1027.9,0,0,0,0,2.75,190,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-14 22:00:00,-1.7,-5.2,0.0,0.0,1028.3,0,0,0,0,2.7777777777777777,193,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-14 23:00:00,-2.5,-5.4,0.0,0.0,1028.4,0,0,0,0,2.6666666666666665,193,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 00:00:00,-3.5,-5.8,0.0,0.0,1028.4,0,0,0,0,2.611111111111111,198,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 01:00:00,-3.7,-5.9,0.0,0.0,1028.4,0,0,0,0,2.2777777777777777,203,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 02:00:00,-4.4,-6.3,0.0,0.0,1028.3,0,0,0,0,2.4166666666666665,210,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 03:00:00,-4.7,-6.3,0.0,0.0,1028.2,0,0,0,0,2.4722222222222223,212,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 04:00:00,-5.1,-6.6,0.0,0.0,1028.0,0,0,0,0,2.4444444444444446,215,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 05:00:00,-5.2,-6.6,0.0,0.0,1027.9,0,0,0,0,2.333333333333333,220,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 06:00:00,-5.2,-6.7,0.0,0.0,1027.9,4,0,0,12,1.9722222222222223,225,0.0,0.0,0.0,59.4,24.7,196.0
2022-03-15 07:00:00,-5.2,-6.7,0.0,0.0,1027.7,2,0,0,6,1.7777777777777777,232,2.0,0.0,2.0,59.4,24.7,196.0
2022-03-15 08:00:00,-3.3,-5.1,0.0,0.0,1027.7,4,0,0,12,2.083333333333333,235,63.0,35.0,28.0,59.4,24.7,196.0
